,ARID1B,CCL21,CCND2,CD3E,CDC20,CDK6,CDKN2A,CDKN2C,CHEK1,CKS2,COL1A1,ESR1,EZH2,FBLIM1,FGFR4,GAS1,IFNGR1,IGF2,KDR,KIF20A,KRT14,MDM4,MMP9,MUTYH,MYBL1,PGK1,PGR,PIM1,SPOP,TAGLN,TMEM30B,USF1,LINC02593,CCN1,ACTB,CASC3,GUSB,MRPL19,POP4,TTC21B,KIAA1715
caris_1,23.4103,0.124018,25.5751,0.643376,1.38836,12.6606,0.430772,4.83076,3.78295,8.16207,192.26,1.64755,22.3668,5.864,1.52693,27.8738,358.38,111.589,31.3892,2.72623,1.62719,40.3106,0.725191,10.7219,5.05658,46.7285,84.9633,11.2182,66.8701,179.684,88.6584,39.5561,,94.1588,834.774,31.8024,29.9285,14.3598,5.67113,25.3905,
caris_2,39.2519,2.29221,31.4516,6.10051,3.06886,26.2756,35.177,11.8919,32.8003,8.55038,223.672,19.8597,21.7318,30.9123,16.307,43.5988,183.548,373.887,56.9705,8.66045,6.03618,175.475,2.06796,38.0491,22.511,54.9649,43.0663,6.94302,99.1118,256.777,11.6315,46.6935,,179.769,1247.73,50.775,40.7014,42.149,10.0111,60.5986,
caris_3,49.1077,0.163719,63.7933,2.09247,3.28238,8.92973,1.55005,3.7068,1.86855,6.50177,536.19,1.73999,10.3734,29.4591,2.1054,133.277,540.47,656.586,18.6802,1.99808,0.506711,93.1897,4.23623,23.1121,8.87659,68.6225,107.15,1.55504,79.3867,263.645,501.835,29.7634,,41.054,1556.44,34.1657,30.8453,28.1224,11.9416,30.8199,
caris_4,16.3478,0.304812,20.1892,1.01377,0.219242,2.11621,2.17291,1.10131,2.05819,1.82231,221.355,1.14692,3.41341,6.00531,0.1873,12.4853,179.454,114.388,11.0547,0.545902,4.98434,29.5724,0.543162,7.18194,2.72536,23.3372,23.7415,1.21717,21.2946,72.1078,11.3302,11.2565,,45.7537,671.297,15.7136,8.6952,9.08078,3.25447,7.66667,
caris_5,36.6044,0.131437,179.631,0.246793,2.26775,46.1785,3.71285,9.32005,8.80292,10.1665,2920.82,2.19447,13.0566,34.7532,10.3957,65.6866,162.528,530.115,8.38388,8.80652,35.4267,108.466,0.433583,15.8833,6.51191,85.2565,72.9919,4.62395,104.656,86.9094,155.942,47.8336,,12.1679,1429.61,56.9551,39.7836,21.3006,14.8774,26.7093,
caris_6,7.57356,0.268774,3.85464,1.8708,2.67516,12.8367,36.4264,6.33278,2.72283,8.94768,505.607,0.982827,6.0137,1.09989,0.188447,45.2337,110.011,1301.54,17.7601,2.04766,0.118505,23.8368,24.0773,6.79132,7.60566,74.8665,1.33926,2.82223,30.1785,31.4396,37.4185,22.2913,,7.96881,1221.46,13.4869,15.3751,5.86836,3.56741,8.85236,
caris_7,23.337,0.140963,14.4431,0.800424,1.68287,15.5264,0.930528,1.85872,2.04804,3.36017,924.397,2.98584,3.02402,4.10885,0.422879,48.5727,171.758,43.7968,12.3213,0.572399,24.3636,41.2095,2.04178,12.5959,2.15679,43.9367,5.72262,0.517505,59.1939,45.7946,75.0543,28.697,,23.8296,936.412,19.7425,18.132,7.52458,4.38068,11.3009,
caris_8,18.9439,0.47268,6.1461,5.91583,0.924203,35.1334,32.6464,10.8699,4.05628,11.966,435.798,1.69066,10.1033,2.73334,0.954724,8.73051,197.777,1345.04,6.22929,1.96721,0.436225,71.8013,2.87031,14.3125,7.4506,111.17,20.3684,1.00339,151.647,122.647,125.226,43.336,,5.9563,1669.25,28.9194,37.7312,10.6559,8.39523,27.4773,
caris_9,24.8517,0.574668,27.3622,1.56178,5.23452,24.4292,6.68103,5.37787,3.00176,9.27856,394.009,2.19386,8.00648,5.11769,0.28234,37.9829,272.911,683.629,8.82671,0.989401,0.289815,75.1776,7.45471,9.72622,3.52469,80.147,7.6187,5.62668,52.4162,95.4382,52.6285,36.6523,,91.2361,1261.14,27.4697,28.7961,17.5189,8.03841,16.0021,
caris_10,32.0471,0.544995,10.8429,0.515896,3.95838,30.5622,1.92771,9.03874,6.44692,21.2895,3797.09,1.03923,26.769,6.67511,8.91633,11.2913,197.988,565.407,12.8937,13.3218,0.184475,148.602,4.65395,28.8715,7.78955,70.7848,0.911963,8.32266,128.444,306.057,14.2196,97.7362,,14.2229,1744.01,76.4802,98.1403,23.6329,6.167,63.208,
caris_11,21.4002,0.196535,1.92271,1.69182,2.62928,4.78194,6.39293,7.56083,4.79659,19.7406,251.914,2.27941,9.35521,4.12703,0.246495,19.1705,206.34,195.591,7.31937,6.50457,4.64125,61.2273,7.0998,7.76851,13.6045,95.9688,12.9792,12.0407,54.9676,48.3174,13.4363,15.762,,5.17676,1130.78,27.0773,28.6711,16.87,7.92249,18.1955,
caris_12,24.8897,0.413768,44.9801,0.266507,1.50535,16.3116,0.363756,1.83248,3.00745,1.60025,278.046,2.05261,21.4416,8.85854,0.743883,39.2329,192.133,133.463,51.8902,1.14885,6.58689,114.46,1.5735,28.891,7.521,50.0642,122.612,0.485664,91.6172,82.5798,315.349,37.2784,,26.7785,885.273,36.6544,32.616,30.5695,12.2878,40.3858,
caris_13,13.7717,0.718009,4.64395,0.291223,0.395484,13.012,2.03773,1.33047,3.26742,13.6765,807.172,0.682191,8.67424,3.48854,1.8826,7.24475,50.951,748.448,3.16461,5.73878,1.56576,52.3048,0.889712,6.60833,3.42307,137.723,27.8037,18.6429,37.0139,42.6955,2.78913,8.75553,,40.0508,1010.04,25.0652,19.1378,13.3079,9.58723,9.05195,
caris_14,15.1282,0.475413,0.921569,1.39306,3.06222,27.5935,21.7405,2.64339,2.0171,1.59765,1791.48,0.995878,13.6324,0.753273,1.36728,32.4773,525.12,791.499,11.1589,3.40872,7.13668,30.4316,0.334297,17.455,5.91795,62.957,41.7161,16.8168,163.47,118.62,78.5655,100.052,,12.9563,1200.47,23.1755,76.4378,4.96427,4.06552,34.4922,
caris_15,12.6834,4.84429,2.06596,1.98768,1.24972,21.661,11.2199,1.55049,5.80306,14.8832,2762.39,3.38555,4.7008,13.2814,1.56881,1.90522,59.9951,1561.57,6.56253,4.06025,0.619202,49.1334,1.0933,3.9536,0.854094,41.8916,46.763,4.90338,55.3408,104.917,2.58505,18.2006,,6.7881,825.769,17.7007,38.4386,15.8719,6.40373,16.3473,
caris_16,39.3376,0.340689,74.8374,1.54058,2.86997,28.0884,2.21595,29.7306,3.14281,6.27788,871.255,1.2207,4.07617,2.87585,1.56232,12.1965,469.79,506.454,12.8525,1.33533,9.36248,69.3649,1.11556,17.2577,4.37724,88.7636,7.79904,4.65777,145.612,245.019,175.476,32.1513,,105.062,2669.68,34.3033,48.683,25.2738,11.2656,33.0388,
caris_17,38.0978,0.978241,30.8802,5.44672,4.53775,45.048,7.30059,21.1861,3.48401,20.4171,269.707,12.6847,11.4487,8.01764,0.870401,50.027,476.608,1080.98,42.2528,2.41259,0.277944,101.455,0.650813,23.7644,4.38803,108.528,3.78338,8.98706,125.228,429.986,53.9978,39.9674,,100.394,2015.47,63.1524,25.4811,43.6395,15.6596,41.9094,
caris_18,49.1304,2.35699,37.6353,0.149597,0.77252,28.9069,4.46517,26.1095,2.66023,6.49592,1129.62,2.34141,3.68566,12.6396,0.283171,16.9887,430.506,677.173,29.0345,2.58073,6.64869,91.2535,0.61443,22.3188,3.57846,82.3012,63.623,7.26077,142.087,344.733,73.4382,41.4574,,145.243,2457.67,47.3342,47.8205,24.6773,10.1325,35.7534,
caris_19,21.2277,0.675675,11.3445,0.52269,13.1071,21.411,6.11875,4.79376,8.92699,7.43329,871.299,1.38773,5.28497,5.59829,0.481862,11.9425,215.675,397.268,8.22605,2.02254,46.5999,41.1455,1.37614,4.15903,4.9372,62.3653,18.1229,5.35524,33.4509,43.0667,23.3259,13.3612,,20.5181,1027.3,21.0572,17.0779,16.8607,7.445,9.34259,
caris_20,44.0657,0.336928,112.71,0.6529,0.581215,12.7636,2.28236,15.4578,16.1482,15.9824,601.232,2.40166,8.74114,8.36363,4.49416,51.5637,778.435,155.505,26.1661,2.25531,6.95715,124.931,29.5018,14.2139,4.82914,74.2801,0.192635,2.74014,200.546,1442.81,187.341,35.9701,,124.015,799.108,59.8959,15.577,29.3067,17.6355,51.3814,
caris_21,56.3051,0.370169,3.93309,1.60946,0.748738,29.4152,26.3003,15.5612,7.4249,33.0648,1080.58,3.73385,23.7229,10.6499,3.84091,38.9906,420.487,2931.75,13.5261,6.25468,5.11163,142.495,2.57198,15.7856,15.2962,159.022,6.93056,7.74921,104.806,330.486,77.4679,29.4814,,28.9471,1834.83,65.301,29.3126,42.9258,16.565,44.1523,
caris_22,75.3809,0.62605,39.198,3.66495,2.19163,28.3015,21.048,2.72269,2.46188,44.895,1558.62,2.18938,24.429,18.2506,0.10411,73.7718,108.766,2667.54,10.1218,8.62068,11.3961,152.88,0.612725,15.4733,10.3677,164.355,27.6798,11.5051,85.4313,251.796,6.02413,103.74,,15.8083,1565.18,68.0889,66.8466,26.8675,11.4495,48.6454,
caris_23,21.416,0.536469,13.5124,8.98434,3.37692,18.3161,1.17888,11.216,4.81471,2.59902,404.546,6.75294,3.63274,2.66577,2.07274,33.9043,100.797,308.529,7.37695,1.006,9.09463,32.1062,0.445255,6.11784,0.877953,56.1359,48.2993,6.31887,54.2254,94.0334,64.055,19.3047,,17.209,966.678,24.0894,16.9891,11.3453,5.37587,12.5361,
caris_24,49.0759,1.06815,55.1279,0.169244,1.78294,55.9888,22.4368,14.3078,20.0746,8.11964,1119.87,17.2162,7.8029,4.7154,9.81453,28.8625,149.823,3063.26,6.25894,1.21737,11.5155,133.306,1.10837,15.8456,7.32613,97.7559,27.181,7.211,62.5029,74.6629,58.4449,77.2366,,293.533,1622.62,59.6993,25.3518,26.1181,7.87969,48.1739,
caris_25,45.8792,0.205771,19.1085,2.21927,0.414145,13.4968,79.7825,4.77686,1.37879,6.80862,335.018,1.89778,33.4328,17.9915,0.791545,17.089,67.9909,17.9191,21.1739,10.9072,3.71276,192.646,3.1728,43.1914,18.1828,21.8209,17.1505,9.15746,97.2954,124.244,24.3945,42.5292,,24.365,635.156,26.4387,51.2446,33.4277,9.56166,64.526,
caris_26,20.9375,0.935395,3.84782,0.718293,1.44622,17.5259,6.17489,4.16517,13.3338,1.43829,202.392,4.95385,3.81058,5.31397,2.53082,50.6401,304.647,833.56,41.079,0.592272,9.9753,54.256,0.315563,16.1486,1.54139,41.0317,53.4456,2.18156,40.8495,153.807,67.1444,20.0339,,65.6598,1135.14,24.3784,15.9272,10.5421,5.47787,19.7174,
caris_27,23.0804,0.463966,23.4465,2.58529,1.03925,42.1296,34.9199,7.86968,0.290313,34.8199,52.1664,0.382595,18.8185,11.9482,0.242513,4.18412,366.899,165.272,6.00023,8.54525,0.159427,201.907,2.04549,11.2989,10.5408,157.844,42.7149,12.3512,96.7772,724.718,4.71287,47.4525,,8.7154,1152.27,66.9205,27.7639,26.7153,15.6248,50.7712,
caris_28,9.16382,1.31729,25.3127,2.99343,4.30594,6.03503,0.203236,3.56073,9.43578,1.01978,13.4102,4.5648,1.14279,2.31631,9.98364,25.1688,134.608,31.4048,3.32817,0.186677,0.134237,22.7322,0.169776,2.88812,0.200875,31.0923,6.35011,0.205323,51.4589,174.475,62.752,9.86957,,13.3933,463.143,8.49469,7.461,3.86201,4.34215,8.66604,
caris_29,38.3132,1.04374,37.4574,10.1871,1.68482,19.9754,13.5802,5.1679,7.6721,10.0833,798.343,4.39771,26.2836,10.571,5.55099,151.869,93.8495,371.683,11.5555,5.81743,0.258757,118.654,1.94434,15.5769,15.3677,18.256,0.149758,2.81348,73.2459,97.321,201.111,26.139,,57.2533,664.568,41.6179,24.5219,16.7305,3.6395,60.0322,
caris_30,20.0346,0.662573,7.56634,1.02185,1.03041,16.8923,43.0827,2.46402,5.40154,19.1846,643.288,1.14295,11.6017,7.63424,1.60161,9.27884,49.3828,646.052,10.1736,7.22582,245.686,116.583,2.17933,10.8889,7.9816,43.1622,15.0556,10.3348,76.8366,76.5026,22.5949,33.3567,,22.0091,509.137,36.5939,31.3603,25.451,3.75849,29.3844,
caris_31,16.7144,0.375312,29.7822,0.921797,1.6165,14.7915,21.6736,5.47417,7.83783,13.2893,276.931,2.12065,12.0846,2.18898,0.280546,18.4599,116.586,855.683,4.85486,4.65542,1.20325,64.7377,2.94609,4.21607,3.58337,61.5858,45.8623,5.29744,36.9626,22.43,22.1538,14.4798,,3.32416,615.486,17.8098,18.1882,17.5293,6.72024,19.9222,
